Values, Voltage, Values_filtered, Voltages_filtered
1896.000000, 1.527912, -3.607984, -0.002908
1896.000000, 1.527912, -1.377326, -0.001110
1898.000000, 1.529524, -128.929966, -0.103900
1856.000000, 1.495678, 0.430548, 0.000347
1856.000000, 1.495678, 1.343342, 0.001083
1856.000000, 1.495678, 1.939964, 0.001563
1856.000000, 1.495678, 2.323975, 0.001873
1856.000000, 1.495678, 2.442410, 0.001968
1856.000000, 1.495678, 3.422593, 0.002758
1896.000000, 1.527912, 4.157901, 0.003351
1896.000000, 1.527912, 4.774767, 0.003848
1896.000000, 1.527912, 4.186503, 0.003374
1896.000000, 1.527912, 3.835019, 0.003090
1898.000000, 1.529524, 45.683063, 0.036814
1901.000000, 1.531941, 41.767946, 0.033659
1898.000000, 1.529524, 41.436054, 0.033392
1856.000000, 1.495678, -0.589355, -0.000475
1856.000000, 1.495678, -124.680311, -0.100475
1856.000000, 1.495678, 36.213036, 0.029183
1856.000000, 1.495678, -4.380430, -0.003530
1856.000000, 1.495678, -5.017299, -0.004043
1856.000000, 1.495678, -6.175171, -0.004976
1856.000000, 1.495678, -5.777028, -0.004655
1856.000000, 1.495678, -6.898265, -0.005559
1856.000000, 1.495678, -6.884860, -0.005548
1856.000000, 1.495678, -6.804182, -0.005483
1856.000000, 1.495678, -6.748978, -0.005439
1856.000000, 1.495678, -6.606076, -0.005324
1735.000000, 1.398168, -6.931532, -0.005586
1901.000000, 1.531941, -7.074957, -0.005701
1901.000000, 1.531941, -3.111555, -0.002507
1898.000000, 1.529524, 35.746531, 0.028807
1901.000000, 1.531941, 33.968598, 0.027374
1898.000000, 1.529524, -5.531851, -0.004458
1856.000000, 1.495678, -5.229657, -0.004214
1856.000000, 1.495678, -5.695417, -0.004590
1856.000000, 1.495678, 34.901374, 0.028126
1856.000000, 1.495678, 34.722919, 0.027982
1735.000000, 1.398168, -5.275741, -0.004252
1898.000000, 1.529524, -5.133524, -0.004137
1901.000000, 1.531941, -2.347010, -0.001891
1901.000000, 1.531941, -4.522265, -0.003644
1896.000000, 1.527912, -4.884815, -0.003936
1896.000000, 1.527912, -5.846876, -0.004712
1896.000000, 1.527912, -70.900586, -0.057136
1856.000000, 1.495678, -132.396406, -0.106693
1856.000000, 1.495678, 36.655504, 0.029539
1856.000000, 1.495678, 36.402479, 0.029335
1856.000000, 1.495678, 35.846891, 0.028888
1856.000000, 1.495678, 35.261229, 0.028416
1792.000000, 1.444103, 34.817425, 0.028058
1856.000000, 1.495678, 33.213041, 0.026765
1896.000000, 1.527912, 31.290755, 0.025216
1898.000000, 1.529524, 28.408818, 0.022894
1901.000000, 1.531941, -11.376890, -0.009168
1898.000000, 1.529524, -139.288625, -0.112247
1901.000000, 1.531941, -11.112317, -0.008955
1856.000000, 1.495678, -11.497202, -0.009265
1856.000000, 1.495678, -13.236011, -0.010666
1856.000000, 1.495678, 28.268507, 0.022780
1856.000000, 1.495678, 32.510055, 0.026199
1856.000000, 1.495678, 32.991606, 0.026587
1856.000000, 1.495678, 31.559581, 0.025433
1856.000000, 1.495678, 31.545030, 0.025421
1898.000000, 1.529524, 32.802618, 0.026434
1901.000000, 1.531941, -7.632015, -0.006150
1898.000000, 1.529524, -128.335422, -0.103420
1856.000000, 1.495678, 34.901590, 0.028126
1773.000000, 1.428791, -7.432692, -0.005990
1898.000000, 1.529524, -128.571886, -0.103611
1896.000000, 1.527912, 39.825566, 0.032094
1856.000000, 1.495678, 38.557556, 0.031072
1856.000000, 1.495678, 37.743603, 0.030416
1792.000000, 1.444103, 38.502842, 0.031028
1792.000000, 1.444103, 29.021634, 0.023387
1856.000000, 1.495678, -129.881168, -0.104666
1856.000000, 1.495678, 34.427956, 0.027744
1901.000000, 1.531941, 31.767635, 0.025600
1984.000000, 1.598828, 32.090493, 0.025860
1901.000000, 1.531941, -8.526007, -0.006871
1901.000000, 1.531941, -12.225935, -0.009852
1901.000000, 1.531941, -13.002763, -0.010478
1901.000000, 1.531941, -14.553825, -0.011728
1898.000000, 1.529524, 26.324712, 0.021214
1856.000000, 1.495678, 24.471045, 0.019720
1731.000000, 1.394945, 20.852407, 0.016804
1856.000000, 1.495678, -20.258678, -0.016326
1735.000000, 1.398168, -18.161036, -0.014635
1856.000000, 1.495678, -21.703706, -0.017490
1856.000000, 1.495678, 21.830895, 0.017593
1731.000000, 1.394945, 16.066007, 0.012947
1856.000000, 1.495678, 17.891163, 0.014418
1856.000000, 1.495678, -20.945602, -0.016879
1856.000000, 1.495678, -22.383873, -0.018038
1735.000000, 1.398168, -22.914269, -0.018466
1896.000000, 1.527912, -23.638455, -0.019049
1856.000000, 1.495678, -20.254435, -0.016322
1856.000000, 1.495678, -22.085610, -0.017798
1792.000000, 1.444103, 18.657008, 0.015035
1856.000000, 1.495678, 18.634368, 0.015017
1856.000000, 1.495678, 20.701647, 0.016683
1856.000000, 1.495678, 21.638430, 0.017438
1856.000000, 1.495678, 25.328473, 0.020411
1856.000000, 1.495678, 29.473548, 0.023752
1856.000000, 1.495678, 28.395902, 0.022883
1856.000000, 1.495678, -15.947122, -0.012851
1856.000000, 1.495678, -12.898380, -0.010394
1856.000000, 1.495678, -11.177601, -0.009008
1856.000000, 1.495678, -10.094023, -0.008134
1856.000000, 1.495678, -8.801632, -0.007093
1856.000000, 1.495678, -7.549951, -0.006084
1856.000000, 1.495678, -6.369288, -0.005133
1856.000000, 1.495678, -5.289588, -0.004263
1856.000000, 1.495678, -4.329726, -0.003489
1896.000000, 1.527912, -3.302255, -0.002661
1898.000000, 1.529524, -2.161042, -0.001741
1898.000000, 1.529524, -2.212187, -0.001783
1901.000000, 1.531941, -123.013095, -0.099131
1901.000000, 1.531941, 42.588967, 0.034321
1856.000000, 1.495678, 42.576911, 0.034311
1792.000000, 1.444103, 38.850995, 0.031308
1735.000000, 1.398168, 40.024193, 0.032254
1856.000000, 1.495678, 36.797574, 0.029654
1856.000000, 1.495678, -4.021162, -0.003240
1856.000000, 1.495678, -5.523332, -0.004451
1896.000000, 1.527912, -5.606884, -0.004518
1898.000000, 1.529524, -7.096169, -0.005719
1901.000000, 1.531941, -130.149185, -0.104882
1901.000000, 1.531941, 31.330264, 0.025248
1898.000000, 1.529524, 32.733520, 0.026379
1856.000000, 1.495678, 30.993673, 0.024977
1856.000000, 1.495678, 24.382628, 0.019649
1856.000000, 1.495678, 23.397848, 0.018855
1856.000000, 1.495678, 19.543760, 0.015750
1856.000000, 1.495678, -19.076957, -0.015373
1896.000000, 1.527912, -18.045892, -0.014542
1896.000000, 1.527912, -17.428562, -0.014045
1898.000000, 1.529524, -17.498971, -0.014102
1901.000000, 1.531941, -16.876263, -0.013600
1901.000000, 1.531941, -80.112108, -0.064559
1898.000000, 1.529524, -15.109565, -0.012176
1896.000000, 1.527912, 25.903310, 0.020874
1856.000000, 1.495678, 29.462967, 0.023743
1856.000000, 1.495678, 29.807299, 0.024021
1856.000000, 1.495678, 29.250077, 0.023571
1856.000000, 1.495678, 34.265282, 0.027613
1735.000000, 1.398168, -10.520384, -0.008478
1856.000000, 1.495678, -9.624338, -0.007756
1856.000000, 1.495678, -5.389991, -0.004344
1856.000000, 1.495678, -5.713163, -0.004604
1856.000000, 1.495678, -4.947570, -0.003987
1856.000000, 1.495678, -4.853109, -0.003911
1856.000000, 1.495678, -4.983147, -0.004016
1856.000000, 1.495678, 37.072948, 0.029876
1856.000000, 1.495678, 35.753837, 0.028813
1856.000000, 1.495678, 33.046341, 0.026631
1735.000000, 1.398168, -9.348520, -0.007534
1898.000000, 1.529524, -97.901637, -0.078895
1901.000000, 1.531941, 30.653783, 0.024703
1898.000000, 1.529524, 26.686052, 0.021505
1896.000000, 1.527912, -14.082692, -0.011349
1896.000000, 1.527912, -15.698355, -0.012651
1856.000000, 1.495678, -79.119043, -0.063759
1856.000000, 1.495678, -83.914842, -0.067624
1856.000000, 1.495678, -18.116825, -0.014600
1856.000000, 1.495678, -16.500899, -0.013297
1856.000000, 1.495678, 30.218730, 0.024352
1856.000000, 1.495678, 114.475121, 0.092251
1856.000000, 1.495678, 33.472360, 0.026974
1856.000000, 1.495678, 36.287578, 0.029243
1856.000000, 1.495678, 39.128572, 0.031532
1856.000000, 1.495678, 43.400931, 0.034975
1896.000000, 1.527912, 44.786221, 0.036091
1901.000000, 1.531941, 7.715969, 0.006218
1901.000000, 1.531941, -114.286793, -0.092099
1901.000000, 1.531941, 14.261981, 0.011493
1901.000000, 1.531941, -103.626551, -0.083509
1896.000000, 1.527912, 21.189389, 0.017076
1856.000000, 1.495678, 23.899090, 0.019259
1735.000000, 1.398168, -99.537862, -0.080214
1856.000000, 1.495678, 26.153240, 0.021076
1896.000000, 1.527912, 29.986223, 0.024165
1901.000000, 1.531941, 29.609993, 0.023862
1901.000000, 1.531941, -92.108663, -0.074227
1901.000000, 1.531941, 67.340949, 0.054267
1901.000000, 1.531941, 24.880226, 0.020050
1901.000000, 1.531941, 22.812024, 0.018383
1896.000000, 1.527912, -43.993794, -0.035453
1792.000000, 1.444103, 16.020505, 0.012910
1728.000000, 1.392527, 10.874752, 0.008764
1735.000000, 1.398168, 7.798259, 0.006284
1901.000000, 1.531941, 6.281577, 0.005062
1901.000000, 1.531941, 5.762981, 0.004644
1901.000000, 1.531941, 0.523703, 0.000422
1901.000000, 1.531941, -2.591842, -0.002089
1901.000000, 1.531941, -5.458617, -0.004399
1901.000000, 1.531941, -7.610952, -0.006133
1901.000000, 1.531941, -9.251530, -0.007455
1856.000000, 1.495678, -10.555791, -0.008506
1856.000000, 1.495678, -11.634539, -0.009376
1856.000000, 1.495678, -11.112872, -0.008955
1856.000000, 1.495678, -10.672468, -0.008601
1856.000000, 1.495678, -9.613149, -0.007747
1856.000000, 1.495678, 31.054074, 0.025025
1856.000000, 1.495678, 35.393144, 0.028522
1898.000000, 1.529524, 33.434256, 0.026943
1901.000000, 1.531941, 39.489178, 0.031823
1901.000000, 1.531941, 40.967239, 0.033014
1898.000000, 1.529524, -3.510599, -0.002829
1856.000000, 1.495678, -67.655038, -0.054521
1792.000000, 1.444103, -125.353676, -0.101018
1856.000000, 1.495678, -5.620250, -0.004529
1856.000000, 1.495678, -5.222731, -0.004209
1856.000000, 1.495678, -7.589840, -0.006116
1856.000000, 1.495678, 31.965709, 0.025760
1856.000000, 1.495678, 28.505414, 0.022971
1896.000000, 1.527912, 30.917795, 0.024915
1898.000000, 1.529524, 30.169703, 0.024313
1898.000000, 1.529524, 24.612666, 0.019834
1856.000000, 1.495678, -19.788979, -0.015947
1856.000000, 1.495678, -22.359909, -0.018019
1856.000000, 1.495678, -23.105869, -0.018620
1856.000000, 1.495678, -24.789391, -0.019977
1856.000000, 1.495678, -25.626958, -0.020652
1856.000000, 1.495678, 14.327804, 0.011546
1856.000000, 1.495678, 14.602981, 0.011768
1856.000000, 1.495678, 18.143193, 0.014621
1896.000000, 1.527912, 21.388390, 0.017236
1901.000000, 1.531941, 24.026701, 0.019362
1901.000000, 1.531941, 24.091926, 0.019415
1901.000000, 1.531941, 25.157978, 0.020274
1901.000000, 1.531941, -11.617561, -0.009362
1901.000000, 1.531941, -8.429571, -0.006793
1896.000000, 1.527912, -4.711685, -0.003797
1856.000000, 1.495678, -2.408247, -0.001941
1728.000000, 1.392527, -121.873718, -0.098213
1735.000000, 1.398168, 0.730336, 0.000589
1856.000000, 1.495678, 5.425374, 0.004372
1856.000000, 1.495678, 9.087946, 0.007324
1856.000000, 1.495678, 9.705851, 0.007822
1856.000000, 1.495678, 10.321002, 0.008317
1896.000000, 1.527912, 11.287667, 0.009096
1896.000000, 1.527912, 11.918168, 0.009604
1898.000000, 1.529524, 10.699998, 0.008623
1901.000000, 1.531941, 9.490086, 0.007648
1728.000000, 1.392527, -117.133257, -0.094393
1856.000000, 1.495678, 43.179763, 0.034797
1856.000000, 1.495678, 48.302357, 0.038925
1856.000000, 1.495678, 40.629962, 0.032742
1792.000000, 1.444103, 35.904937, 0.028934
1856.000000, 1.495678, 31.337503, 0.025254
1856.000000, 1.495678, -11.199916, -0.009026
1856.000000, 1.495678, -13.907537, -0.011208
1896.000000, 1.527912, -15.865606, -0.012785
1898.000000, 1.529524, -17.739344, -0.014295
1901.000000, 1.531941, -17.539861, -0.014135
1735.000000, 1.398168, -20.329689, -0.016383
1856.000000, 1.495678, -23.103229, -0.018618
1856.000000, 1.495678, -20.042514, -0.016151
1856.000000, 1.495678, -20.922767, -0.016861
1856.000000, 1.495678, -20.018662, -0.016132
1856.000000, 1.495678, 21.403352, 0.017248
1856.000000, 1.495678, 23.953629, 0.019303
1856.000000, 1.495678, 27.199430, 0.021919
1856.000000, 1.495678, 26.654983, 0.021480
1856.000000, 1.495678, 28.761320, 0.023178
1773.000000, 1.428791, 26.877620, 0.021660
1901.000000, 1.531941, -14.817751, -0.011941
1901.000000, 1.531941, -130.664894, -0.105298
1898.000000, 1.529524, -9.231870, -0.007440
1856.000000, 1.495678, 33.106542, 0.026679
1792.000000, 1.444103, 34.611081, 0.027892
1735.000000, 1.398168, 36.486153, 0.029403
1901.000000, 1.531941, 38.166096, 0.030757
1901.000000, 1.531941, 41.682969, 0.033591
1901.000000, 1.531941, 38.498714, 0.031025
1901.000000, 1.531941, 33.675114, 0.027137
1901.000000, 1.531941, -70.930292, -0.057160
1901.000000, 1.531941, -135.848130, -0.109475
1898.000000, 1.529524, -129.951369, -0.104723
1896.000000, 1.527912, 34.876281, 0.028105
1856.000000, 1.495678, 33.521486, 0.027014
1731.000000, 1.394945, 31.252815, 0.025185
1856.000000, 1.495678, 29.900573, 0.024096
1792.000000, 1.444103, 31.776283, 0.025607
1856.000000, 1.495678, 29.597345, 0.023851
1856.000000, 1.495678, 30.990344, 0.024974
1856.000000, 1.495678, -15.082521, -0.012154
1856.000000, 1.495678, -15.069272, -0.012144
1856.000000, 1.495678, -15.070436, -0.012145
1856.000000, 1.495678, -15.138002, -0.012199
1856.000000, 1.495678, -14.109234, -0.011370
1856.000000, 1.495678, -13.129970, -0.010581
1856.000000, 1.495678, -12.261413, -0.009881
1856.000000, 1.495678, 30.651137, 0.024701
1856.000000, 1.495678, 34.903241, 0.028127
1896.000000, 1.527912, 35.508711, 0.028615
1901.000000, 1.531941, 32.884503, 0.026500
1901.000000, 1.531941, -11.664526, -0.009400
1901.000000, 1.531941, -74.477889, -0.060019
1901.000000, 1.531941, -9.877762, -0.007960
1856.000000, 1.495678, -10.703797, -0.008626
1856.000000, 1.495678, -11.006898, -0.008870
1856.000000, 1.495678, -10.590266, -0.008534
1856.000000, 1.495678, -10.842873, -0.008738
1856.000000, 1.495678, 28.810213, 0.023217
1856.000000, 1.495678, 30.631032, 0.024684
1856.000000, 1.495678, 29.412235, 0.023702
1896.000000, 1.527912, -13.292526, -0.010712
1898.000000, 1.529524, -13.493087, -0.010874
1901.000000, 1.531941, -14.442347, -0.011639
1901.000000, 1.531941, -15.280652, -0.012314
1898.000000, 1.529524, -15.127185, -0.012190
1856.000000, 1.495678, -15.205766, -0.012254
1735.000000, 1.398168, -16.136382, -0.013004
1896.000000, 1.527912, -15.652981, -0.012614
1856.000000, 1.495678, 28.508693, 0.022974
1856.000000, 1.495678, 32.497646, 0.026189
1856.000000, 1.495678, 34.820110, 0.028060
1856.000000, 1.495678, 35.367158, 0.028501
1856.000000, 1.495678, 36.846418, 0.029693
1896.000000, 1.527912, 38.288845, 0.030855
1901.000000, 1.531941, 36.577339, 0.029476
1901.000000, 1.531941, -5.158006, -0.004157
1898.000000, 1.529524, -130.919809, -0.105503
1898.000000, 1.529524, -121.911964, -0.098244
1898.000000, 1.529524, 0.461353, 0.000372
1901.000000, 1.531941, 1.724960, 0.001390
1896.000000, 1.527912, 2.904468, 0.002341
1856.000000, 1.495678, 3.550137, 0.002861
1773.000000, 1.428791, 43.663235, 0.035186
1901.000000, 1.531941, 44.183142, 0.035605
1901.000000, 1.531941, 50.599452, 0.040776
1898.000000, 1.529524, 49.565573, 0.039943
1856.000000, 1.495678, -121.744273, -0.098109
1856.000000, 1.495678, 6.893092, 0.005555
1856.000000, 1.495678, 7.665555, 0.006177
1856.000000, 1.495678, 7.775161, 0.006266
1856.000000, 1.495678, -55.653934, -0.044849
1856.000000, 1.495678, 7.816841, 0.006299
1856.000000, 1.495678, 7.483031, 0.006030
1856.000000, 1.495678, 7.285498, 0.005871
1856.000000, 1.495678, 46.999894, 0.037875
1856.000000, 1.495678, 48.621066, 0.039182
1898.000000, 1.529524, 51.379411, 0.041405
1901.000000, 1.531941, -114.667148, -0.092406
1901.000000, 1.531941, 5.129171, 0.004133
1901.000000, 1.531941, 4.251767, 0.003426
1901.000000, 1.531941, 2.847833, 0.002295
1856.000000, 1.495678, 2.094109, 0.001688
1856.000000, 1.495678, 0.837148, 0.000675
1731.000000, 1.394945, -0.302620, -0.000244
1898.000000, 1.529524, -1.820546, -0.001467
1856.000000, 1.495678, 0.784737, 0.000632
1856.000000, 1.495678, -2.402306, -0.001936
1856.000000, 1.495678, -85.156229, -0.068624
1856.000000, 1.495678, 38.447333, 0.030983
1856.000000, 1.495678, 38.129560, 0.030727
1856.000000, 1.495678, 35.673318, 0.028748
1856.000000, 1.495678, -6.359806, -0.005125
1856.000000, 1.495678, -70.417606, -0.056747
1856.000000, 1.495678, -127.263682, -0.102557
1856.000000, 1.495678, 39.233201, 0.031616
1856.000000, 1.495678, 39.781352, 0.032058
1856.000000, 1.495678, 41.239547, 0.033233
1856.000000, 1.495678, 40.747555, 0.032837
1856.000000, 1.495678, 39.876290, 0.032135
1856.000000, 1.495678, 38.681982, 0.031172
1856.000000, 1.495678, 38.864963, 0.031320
1856.000000, 1.495678, 38.901470, 0.031349
1856.000000, 1.495678, -0.058329, -0.000047
1856.000000, 1.495678, -124.152026, -0.100049
1856.000000, 1.495678, 1.635554, 0.001318
1856.000000, 1.495678, -61.924125, -0.049902
1856.000000, 1.495678, 2.681409, 0.002161
1731.000000, 1.394945, 1.179999, 0.000951
1896.000000, 1.527912, -0.223584, -0.000180
1856.000000, 1.495678, 2.199844, 0.001773
1856.000000, 1.495678, -1.132161, -0.000912
1856.000000, 1.495678, -1.925292, -0.001552
1896.000000, 1.527912, -3.574081, -0.002880
1898.000000, 1.529524, -5.137185, -0.004140
1901.000000, 1.531941, -6.841659, -0.005513
1901.000000, 1.531941, -8.350309, -0.006729
1898.000000, 1.529524, -10.232920, -0.008246
1856.000000, 1.495678, 27.877864, 0.022466
1735.000000, 1.398168, 30.019388, 0.024191
1898.000000, 1.529524, 26.630947, 0.021461
1898.000000, 1.529524, 29.320309, 0.023628
1898.000000, 1.529524, 27.221875, 0.021937
1898.000000, 1.529524, -18.194302, -0.014662
1901.000000, 1.531941, -18.756204, -0.015115
1896.000000, 1.527912, -19.168632, -0.015447
1856.000000, 1.495678, -18.680879, -0.015054
1792.000000, 1.444103, -18.710585, -0.015078
1735.000000, 1.398168, -18.224844, -0.014687
1901.000000, 1.531941, -16.888591, -0.013610
1901.000000, 1.531941, 26.734882, 0.021545
1898.000000, 1.529524, 28.085911, 0.022633
1896.000000, 1.527912, 31.957781, 0.025754
1856.000000, 1.495678, 32.038843, 0.025819
1856.000000, 1.495678, 28.872651, 0.023267
1792.000000, 1.444103, -12.839930, -0.010347
1856.000000, 1.495678, -134.550143, -0.108429
1856.000000, 1.495678, 28.507415, 0.022973
1856.000000, 1.495678, -12.016899, -0.009684
1856.000000, 1.495678, -12.230823, -0.009856
1896.000000, 1.527912, -12.673533, -0.010213
1901.000000, 1.531941, -12.862331, -0.010365
1901.000000, 1.531941, -14.028634, -0.011305
1901.000000, 1.531941, 24.961265, 0.020115
1856.000000, 1.495678, 28.768722, 0.023184
1856.000000, 1.495678, 24.800892, 0.019986
1856.000000, 1.495678, 19.125156, 0.015412
1856.000000, 1.495678, 19.826328, 0.015977
1856.000000, 1.495678, 19.977504, 0.016099
1856.000000, 1.495678, 22.733545, 0.018320
1856.000000, 1.495678, 17.433069, 0.014049
1856.000000, 1.495678, -21.681806, -0.017473
1896.000000, 1.527912, -103.307559, -0.083252
1901.000000, 1.531941, 25.779325, 0.020775
1901.000000, 1.531941, 28.188246, 0.022716
1901.000000, 1.531941, 22.552858, 0.018174
1896.000000, 1.527912, -17.700174, -0.014264
1856.000000, 1.495678, -16.199109, -0.013054
1856.000000, 1.495678, -14.766353, -0.011900
1792.000000, 1.444103, -14.934590, -0.012035
1856.000000, 1.495678, -13.675947, -0.011021
1856.000000, 1.495678, -10.373151, -0.008359
1856.000000, 1.495678, -10.236091, -0.008249
1856.000000, 1.495678, -8.284364, -0.006676
1856.000000, 1.495678, -7.615858, -0.006137
1856.000000, 1.495678, -5.318384, -0.004286
1896.000000, 1.527912, 33.782490, 0.027224
1898.000000, 1.529524, 38.035047, 0.030651
1735.000000, 1.398168, 37.426484, 0.030161
1901.000000, 1.531941, 36.255704, 0.029217
1901.000000, 1.531941, 40.022034, 0.032252
1901.000000, 1.531941, -6.723123, -0.005418
1901.000000, 1.531941, -6.463242, -0.005208
1898.000000, 1.529524, -131.618221, -0.106066
1896.000000, 1.527912, 35.210142, 0.028374
1856.000000, 1.495678, -5.891531, -0.004748
1856.000000, 1.495678, -8.232523, -0.006634
1856.000000, 1.495678, -5.708732, -0.004600
1856.000000, 1.495678, -3.778318, -0.003045
1856.000000, 1.495678, -2.036138, -0.001641
1856.000000, 1.495678, -0.991683, -0.000799
1856.000000, 1.495678, -0.155543, -0.000125
1856.000000, 1.495678, -1.595365, -0.001286
1856.000000, 1.495678, 1.730859, 0.001395
1856.000000, 1.495678, 4.225397, 0.003405
